source,setting,n_clusters,n_noise,silhouette,davies_bouldin,calinski_harabasz,nmi_vs_cat34,ari_vs_cat34,va_spread
brain.roi_mean,kmeans_K12,12,0,0.06319528073072433,2.464064365781208,161.34942681584158,0.09559802599951024,0.025344337366325104,1.4006704092025757
brain.roi_mean,kmeans_K13,13,0,0.060744594782590866,2.515712756255771,150.93390990387624,0.10404446609150274,0.022718805889272376,1.3958059549331665
brain.roi_mean,kmeans_K14,14,0,0.05760718509554863,2.4690952530627146,143.4018565292725,0.10102338533484784,0.020893205443129816,1.3891726732254028
brain.roi_mean,kmeans_K15,15,0,0.05287587642669678,2.5009395898022238,135.34075876803246,0.10567382242127564,0.022219569105039274,1.3971275091171265
brain.roi_mean,kmeans_K16,16,0,0.05609223619103432,2.5135134580554492,129.02361576851462,0.11029967192873491,0.024452393428003077,1.3887758255004883
brain.roi_mean,kmeans_K17,17,0,0.05593520775437355,2.442445359751905,123.58585042617474,0.11337208110974914,0.021169482965676764,1.389601230621338
brain.roi_mean,kmeans_K18,18,0,0.05324007570743561,2.5367176496193444,118.19464471504712,0.11554306748866644,0.021190693052016076,1.3859401941299438
brain.roi_mean,kmeans_K19,19,0,0.053306762129068375,2.4896242818889327,113.44317741447016,0.1145771640087159,0.01938870284341697,1.3892443180084229
brain.roi_mean,kmeans_K2,2,0,0.1759239137172699,1.8366725218121118,610.6457581114154,0.017734295769777985,0.004197806715330358,1.4260523319244385
brain.roi_mean,kmeans_K20,20,0,0.05182235687971115,2.51419423518842,109.17462450953325,0.11855849957368614,0.02016673248720834,1.3898359537124634
brain.roi_mean,kmeans_K21,21,0,0.049538884311914444,2.56741947036043,104.39169151890982,0.1341728878301103,0.02481666326835353,1.363228440284729
brain.roi_mean,kmeans_K22,22,0,0.0500551275908947,2.6427392176793525,101.03854467458005,0.12198117348601692,0.01908723608851685,1.381349802017212
brain.roi_mean,kmeans_K23,23,0,0.0459405854344368,2.6140866002003436,97.36987741608735,0.1310413711393356,0.019224595396925552,1.378717303276062
brain.roi_mean,kmeans_K24,24,0,0.04850388318300247,2.54338184396711,94.62323260214521,0.1289547187025942,0.017715708638197505,1.3708066940307617
brain.roi_mean,kmeans_K25,25,0,0.04774089902639389,2.575485849765341,91.44037757180106,0.13964961114823474,0.01894668527396646,1.3784797191619873
brain.roi_mean,kmeans_K26,26,0,0.04491357505321503,2.6361392936749892,88.89378709105725,0.13620190154645595,0.01848129125382352,1.3670583963394165
brain.roi_mean,kmeans_K27,27,0,0.04101652279496193,2.6295361509306563,85.87828558259406,0.13646666283117811,0.020095915573760097,1.377053141593933
brain.roi_mean,kmeans_K28,28,0,0.04511362686753273,2.6323103500198677,83.62314536798968,0.1408693366547301,0.01924275271118169,1.373941421508789
brain.roi_mean,kmeans_K29,29,0,0.04526150971651077,2.6072160486450153,81.55728536306393,0.1429530927731648,0.020899474497080885,1.3727244138717651
brain.roi_mean,kmeans_K3,3,0,0.11671790480613708,2.1780901309831253,435.7241516006613,0.01893796741131524,0.005979981241883143,1.430120825767517
brain.roi_mean,kmeans_K30,30,0,0.043468836694955826,2.6444050219661945,79.49510826870402,0.14204219397983794,0.021051701494659632,1.377571702003479
brain.roi_mean,kmeans_K31,31,0,0.044904351234436035,2.629718039553618,77.37203792112679,0.1447224200066236,0.01888906584173825,1.367400884628296
brain.roi_mean,kmeans_K32,32,0,0.0445399284362793,2.575599533735218,75.75223490620492,0.15181463978108228,0.02146579141670804,1.3610458374023438
brain.roi_mean,kmeans_K33,33,0,0.04166257008910179,2.6285091993866265,73.88747387168341,0.15770084418491764,0.019504815752599804,1.361520767211914
brain.roi_mean,kmeans_K34,34,0,0.04457845166325569,2.613581601731988,72.01857608557502,0.15738760584576597,0.019837730426868778,1.3616666793823242
brain.roi_mean,kmeans_K35,35,0,0.03940203785896301,2.622701638194696,70.26166035869016,0.1507076805147226,0.016352824830781175,1.376571536064148
brain.roi_mean,kmeans_K36,36,0,0.043170083314180374,2.6614161421177815,68.63972188304949,0.1532402283809826,0.018346778672677262,1.364298939704895
brain.roi_mean,kmeans_K37,37,0,0.039478689432144165,2.6563305174813983,67.01665872547274,0.15834088834321994,0.018008875951631812,1.3602077960968018
brain.roi_mean,kmeans_K38,38,0,0.03962785750627518,2.698289215969926,65.80803738776692,0.16438427981557813,0.018825711077360488,1.353606939315796
brain.roi_mean,kmeans_K39,39,0,0.03815572336316109,2.6129535041696963,64.86573381711905,0.16356202258982452,0.017042449913790562,1.3567686080932617
brain.roi_mean,kmeans_K4,4,0,0.1070086881518364,2.164780525707087,363.06992088518314,0.033868616743588105,0.010678664787016942,1.4209519624710083
brain.roi_mean,kmeans_K40,40,0,0.04186072573065758,2.582133420298641,63.46793050389222,0.1563546074892437,0.013900670703346982,1.3615655899047852
brain.roi_mean,kmeans_K41,41,0,0.04205665737390518,2.6141987279928,62.46520647571698,0.16855002806004846,0.018827013810537818,1.352752685546875
brain.roi_mean,kmeans_K42,42,0,0.03835010528564453,2.652797690777457,60.9905557740503,0.16705114803897952,0.017793784257677806,1.3592976331710815
brain.roi_mean,kmeans_K43,43,0,0.03754626587033272,2.682070815764885,59.90723077956574,0.1705994650525658,0.01902763902310452,1.3581392765045166
brain.roi_mean,kmeans_K44,44,0,0.041705422103405,2.59345300552527,59.20153840013837,0.16888852922257216,0.017498982183765326,1.354463815689087
brain.roi_mean,kmeans_K45,45,0,0.036736756563186646,2.656421360320762,57.90934480409468,0.16954170089227513,0.016611907340361866,1.3576815128326416
brain.roi_mean,kmeans_K46,46,0,0.03807511925697327,2.6116864001640647,56.824594847181544,0.1705229059400181,0.01758272750982907,1.3548595905303955
brain.roi_mean,kmeans_K47,47,0,0.04247777536511421,2.5902675481553885,55.81797787357925,0.18060956944037282,0.018781043535402733,1.3595199584960938
brain.roi_mean,kmeans_K48,48,0,0.03703412041068077,2.656754086566511,54.799019900700785,0.1737223408946627,0.018275870416514645,1.3493908643722534
brain.roi_mean,kmeans_K49,49,0,0.04049062356352806,2.6071617931800986,53.865061277890305,0.17915076942504643,0.017365799956394416,1.3350768089294434
brain.roi_mean,kmeans_K5,5,0,0.08911668509244919,2.3078173861220943,306.1052023278259,0.04170700482144316,0.01113331849746862,1.411102533340454
brain.roi_mean,kmeans_K50,50,0,0.03901631757616997,2.66919012960699,53.20181303296964,0.1806036244683187,0.016703505471431967,1.352445363998413
brain.roi_mean,kmeans_K6,6,0,0.08381138741970062,2.3566359865798256,267.5531085639194,0.06442688944264985,0.01866062376391843,1.4080162048339844
brain.roi_mean,kmeans_K7,7,0,0.0804109126329422,2.324388012233456,240.78539438986306,0.06805600670215925,0.020886470527060875,1.40803062915802
brain.roi_mean,kmeans_K8,8,0,0.07566839456558228,2.3513652659621025,218.7783893804844,0.0787098378619105,0.022850215460903,1.407779574394226
brain.roi_mean,kmeans_K9,9,0,0.06813997775316238,2.4221520533766725,199.13981926034114,0.07892594446862479,0.02018092240436345,1.4005780220031738
brain.swift,agglomerative_ward_K10,10,0,0.08741538971662521,1.8408326743683154,354.15799429525254,0.03629866519705013,0.006897994266998728,1.437129259109497
brain.swift,agglomerative_ward_K11,11,0,0.0755530297756195,1.8413132092249607,332.261075279861,0.03828148785086101,0.009883943448018507,1.4348658323287964
brain.swift,agglomerative_ward_K12,12,0,0.06657169759273529,1.8713031560511977,314.6469545365352,0.040314072252260594,0.00673642522482384,1.4314680099487305
brain.swift,agglomerative_ward_K13,13,0,0.06729250401258469,1.8690860305758674,300.1005966491056,0.04303337185070414,0.008792292049844693,1.4307242631912231
brain.swift,agglomerative_ward_K14,14,0,0.0640004426240921,1.911491708858945,287.088378847313,0.04497319549155026,0.004324211605542674,1.4303922653198242
brain.swift,agglomerative_ward_K15,15,0,0.06426256895065308,1.8842583554105685,275.1499126405161,0.046360971529332155,0.004763866025193915,1.4274287223815918
brain.swift,agglomerative_ward_K16,16,0,0.06364244967699051,1.9296347206744882,264.24293281687665,0.048827239704652435,0.005483224135635295,1.4242185354232788
brain.swift,agglomerative_ward_K17,17,0,0.05992520600557327,1.9373022858461866,253.8231408063537,0.052643787170742556,0.0019887119632832494,1.4259135723114014
brain.swift,agglomerative_ward_K18,18,0,0.0558738112449646,2.0208058298353877,244.50923036943246,0.05501554844722018,0.00241145560149412,1.4225728511810303
brain.swift,agglomerative_ward_K19,19,0,0.05525178089737892,2.047316861414594,236.24926445285445,0.05671993369716299,0.0029311630212275944,1.4232213497161865
brain.swift,agglomerative_ward_K2,2,0,0.17101062834262848,1.5773585313468619,545.2884843513046,0.00957547342178201,-0.005339391769416263,1.4375884532928467
brain.swift,agglomerative_ward_K20,20,0,0.055969756096601486,2.118361781749942,228.4965411524031,0.05786417252988033,0.0031260486367844357,1.424277663230896
brain.swift,agglomerative_ward_K21,21,0,0.05340258404612541,2.165638146579253,221.50401645436034,0.058553449238499686,0.005251815244125799,1.4198002815246582
brain.swift,agglomerative_ward_K22,22,0,0.05394168198108673,2.1318564568750116,215.11590946622005,0.06066692887326268,0.006192463073467054,1.4165898561477661
brain.swift,agglomerative_ward_K23,23,0,0.052829332649707794,2.1167920094066663,209.21833906547755,0.06199623719381465,0.0061967117832859514,1.4256032705307007
brain.swift,agglomerative_ward_K24,24,0,0.053608786314725876,2.116151129876037,203.84955327427912,0.0639171597924872,0.006179280524689751,1.421582579612732
brain.swift,agglomerative_ward_K25,25,0,0.054016660898923874,2.082364648453484,198.869070982795,0.06502003375414189,0.006165689173398864,1.4105055332183838
brain.swift,agglomerative_ward_K26,26,0,0.054957617074251175,2.0347262365255485,194.0843482292141,0.06689397692654797,0.0061564574799984305,1.407409906387329
brain.swift,agglomerative_ward_K27,27,0,0.05526099354028702,2.003599533954459,189.59893920639465,0.06792371467755873,0.006141350671369604,1.4045130014419556
brain.swift,agglomerative_ward_K28,28,0,0.056512847542762756,1.9661993953720007,185.41708514737047,0.06963728675312983,0.006269541776334578,1.4112337827682495
brain.swift,agglomerative_ward_K29,29,0,0.05368313565850258,1.9661434138947749,181.5339105005133,0.07146732544821023,0.007029399812297757,1.4108834266662598
brain.swift,agglomerative_ward_K3,3,0,0.20195583999156952,1.2707266314653156,645.1604716793698,0.012762979644049384,-0.006959631221376489,1.4444106817245483
brain.swift,agglomerative_ward_K30,30,0,0.052397727966308594,1.9961448856924762,177.88205729526953,0.07304624606345397,0.005469079309103384,1.4074290990829468
brain.swift,agglomerative_ward_K31,31,0,0.0526135116815567,1.9807010599581518,174.30209669936283,0.07405052267582062,0.005432156986381394,1.4062966108322144
brain.swift,agglomerative_ward_K32,32,0,0.05068475008010864,2.0172368581581264,170.91522771090462,0.07503788781904232,0.0025070245647109577,1.4071612358093262
brain.swift,agglomerative_ward_K33,33,0,0.05221361666917801,2.020639489810207,167.7625887613265,0.07645233521184827,0.003011136137801784,1.4043728113174438
brain.swift,agglomerative_ward_K34,34,0,0.04958476126194,2.035622161127871,164.76733458204643,0.07815762005846379,0.00401136524372318,1.4039114713668823
brain.swift,agglomerative_ward_K35,35,0,0.05147910863161087,2.0328186541437443,161.93960978535114,0.07999390871533942,0.004384862915060566,1.4054076671600342
brain.swift,agglomerative_ward_K36,36,0,0.05106816813349724,2.053671993561315,159.15934590356542,0.08140722035774534,0.0040225194674166,1.4048572778701782
brain.swift,agglomerative_ward_K37,37,0,0.05039375275373459,2.041193100116949,156.47255215133308,0.08287460449347572,0.003929261051303414,1.4042465686798096
brain.swift,agglomerative_ward_K38,38,0,0.051395196467638016,2.0253253959710253,153.9397523386392,0.08429907600687864,0.003804533202997299,1.4036270380020142
brain.swift,agglomerative_ward_K39,39,0,0.04834478348493576,2.0612513351073125,151.52236664448378,0.0865526097242491,0.004535802219145481,1.4028942584991455
brain.swift,agglomerative_ward_K4,4,0,0.16220898926258087,1.611173616067538,594.5491732525824,0.017772636800925206,0.0012794013869898444,1.4372309446334839
brain.swift,agglomerative_ward_K40,40,0,0.04954969882965088,2.0910511420692792,149.1644285265846,0.0876699452081294,0.004036722175384886,1.4026401042938232
brain.swift,agglomerative_ward_K41,41,0,0.05054444447159767,2.102399942897965,146.7072614960787,0.08921570152038724,0.004276428641060173,1.402516484260559
brain.swift,agglomerative_ward_K42,42,0,0.05071286857128143,2.0938835072468143,144.33830262982346,0.09106299671622352,0.0042206392635949315,1.4012662172317505
brain.swift,agglomerative_ward_K43,43,0,0.04895792528986931,2.105661263682831,142.07252218908434,0.09189619290034612,0.003526487460747692,1.4012948274612427
brain.swift,agglomerative_ward_K44,44,0,0.04911837354302406,2.1187615698592563,139.85494818618668,0.09378199755634947,0.003945614667846752,1.398476243019104
brain.swift,agglomerative_ward_K45,45,0,0.04861826077103615,2.103890470539444,137.72226163647431,0.09434000141600234,0.003927413203561244,1.3951157331466675
brain.swift,agglomerative_ward_K46,46,0,0.046945855021476746,2.11108083406848,135.57759196268128,0.09587125715996274,0.0032797210167518276,1.388676643371582
brain.swift,agglomerative_ward_K47,47,0,0.04636009782552719,2.1187257739619567,133.53120281130646,0.0968865656722359,0.003256649145606417,1.3857219219207764
brain.swift,agglomerative_ward_K48,48,0,0.046485889703035355,2.1105474538133646,131.57425142225148,0.09757518386178765,0.003284504998068977,1.386386513710022
brain.swift,agglomerative_ward_K49,49,0,0.04675058647990227,2.1315166319672856,129.6952758440106,0.09919904018657671,0.003302704343293776,1.3866723775863647
brain.swift,agglomerative_ward_K5,5,0,0.1651691347360611,1.4217578384281957,545.4943843900274,0.020717858603181573,0.0024409104474067576,1.4341256618499756
brain.swift,agglomerative_ward_K50,50,0,0.045753587037324905,2.1134074776708354,127.87080059547948,0.10023071440894225,0.003298124744267457,1.3863189220428467
brain.swift,agglomerative_ward_K6,6,0,0.114191435277462,1.8853036091592112,485.62206607724767,0.02387900138892246,0.010832562607613712,1.4285422563552856
brain.swift,agglomerative_ward_K7,7,0,0.09398116171360016,1.939736685953316,444.8774107814218,0.02823617713128096,0.00927173195816809,1.430861234664917
brain.swift,agglomerative_ward_K8,8,0,0.0901554748415947,1.927032921176318,416.1163156139428,0.03251546868635666,0.009368866299396808,1.428977608680725
brain.swift,agglomerative_ward_K9,9,0,0.08802060037851334,1.8756741342961294,381.04548519090804,0.03530540150071631,0.007007620249776292,1.4364672899246216
brain.swift,gmm_K10,10,0,0.015773028135299683,2.824526082633522,259.7088606881041,0.04403130626891317,0.00814779987617134,1.426278829574585
brain.swift,gmm_K11,11,0,-0.013068445026874542,2.9115773022902967,215.75284681880188,0.0511613501560303,0.004398585782699111,1.4138498306274414
brain.swift,gmm_K12,12,0,-0.009240275248885155,2.852036151553063,217.77657085167755,0.04995045683097324,0.010613068749180265,1.4131258726119995
brain.swift,gmm_K13,13,0,-0.0099428566172719,2.778952028799119,210.665637455886,0.05270748025339983,0.011344404049915657,1.415579080581665
brain.swift,gmm_K14,14,0,-0.02146495319902897,3.067038649949205,191.0178292443626,0.05702262653063929,0.012422580483764647,1.4173063039779663
brain.swift,gmm_K15,15,0,-0.021243112161755562,2.9441954282244267,183.967380866038,0.05702568001623983,0.01259116326402233,1.4193207025527954
brain.swift,gmm_K16,16,0,-0.010924221016466618,2.6961576746114826,190.62730274930283,0.057620706738327844,0.012016706742633483,1.4183685779571533
brain.swift,gmm_K17,17,0,-0.026881100609898567,2.779333206878946,170.02488270065933,0.06099253718593775,0.010763735715078177,1.4221681356430054
brain.swift,gmm_K18,18,0,-0.01994934491813183,2.7919107007894115,168.18121553809925,0.06271451784929315,0.013793905432810885,1.4150038957595825
brain.swift,gmm_K19,19,0,-0.0130359698086977,2.637616903037172,167.19275894650417,0.06260285493965657,0.013968630233367864,1.4156826734542847
brain.swift,gmm_K2,2,0,0.13492490351200104,2.769423772884416,240.3794695284965,0.011310969782629068,0.006958709116484331,1.442744255065918
brain.swift,gmm_K20,20,0,-0.01352974958717823,2.7193527932294588,167.46434043680637,0.0614812999029304,0.006027280551345037,1.4114868640899658
brain.swift,gmm_K21,21,0,-0.029212020337581635,2.807107094630614,151.84622287329066,0.06393626086618714,0.008485132277666643,1.4201527833938599
brain.swift,gmm_K22,22,0,-0.005246344488114119,2.8132417476428624,167.2599989375516,0.0697073886380716,0.008354882529374245,1.4123395681381226
brain.swift,gmm_K23,23,0,-0.014066637493669987,2.7449168569465185,153.82214787658836,0.07237055744396628,0.009431650134353108,1.419243574142456
brain.swift,gmm_K24,24,0,-0.013074207119643688,2.8259232079169796,151.7775405672707,0.071602494859833,0.00917925322599917,1.4032775163650513
brain.swift,gmm_K25,25,0,-0.016334233805537224,2.6498824002247066,145.4139611543431,0.07243365778025947,0.00900400162654885,1.4027562141418457
brain.swift,gmm_K26,26,0,-0.014376281760632992,2.6651675536053165,144.9763429198059,0.07287324648928584,0.00754196814083542,1.4000757932662964
brain.swift,gmm_K27,27,0,-0.010766944848001003,2.632996951591442,144.04983448821653,0.0729900831594443,0.007659530350803075,1.4045557975769043
brain.swift,gmm_K28,28,0,-0.01909089833498001,2.70639675340885,135.28885028402058,0.07234387027904227,0.013052327567149332,1.406864047050476
brain.swift,gmm_K29,29,0,-0.007474508136510849,2.556756531035898,138.89798364676747,0.0784768308933936,0.009319230922831854,1.4084235429763794
brain.swift,gmm_K3,3,0,-0.00879318080842495,2.8008968401635195,288.2211949379744,0.025439978831786305,-0.010236367412662279,1.4213050603866577
brain.swift,gmm_K30,30,0,-0.010367142036557198,2.4802321407634054,136.8105101542087,0.080223127664076,0.009186349196995541,1.4026987552642822
brain.swift,gmm_K31,31,0,-0.006743402685970068,2.5584179580670536,134.50191131392506,0.08185903291546495,0.009901557716861936,1.4076476097106934
brain.swift,gmm_K32,32,0,-0.0038205315358936787,2.5673775884634384,135.26530752587666,0.0839302882232305,0.007300097225067432,1.3969025611877441
brain.swift,gmm_K33,33,0,-0.004125261679291725,2.532844385142845,131.73904635167,0.08496657430850667,0.007317908856360249,1.3930954933166504
brain.swift,gmm_K34,34,0,-0.0025838296860456467,2.472615287768226,131.08740932910152,0.08568463972898971,0.0065597806763273625,1.3875566720962524
brain.swift,gmm_K35,35,0,-0.013322530314326286,2.5417275586352908,123.66084480214472,0.0891838786909967,0.004809412619378885,1.3923810720443726
brain.swift,gmm_K36,36,0,-0.00632494455203414,2.526489358527676,123.89870579570619,0.08961752922551905,0.005902945077209391,1.3977437019348145
brain.swift,gmm_K37,37,0,-0.004014281090348959,2.456222013588473,122.02191300444484,0.0893092960339218,0.00812531113546844,1.3929539918899536
brain.swift,gmm_K38,38,0,-0.008293798193335533,2.4627180583547945,122.65179811175939,0.09197464452354735,0.011736331085972008,1.3966150283813477
brain.swift,gmm_K39,39,0,-0.008460821583867073,2.4913085983215035,118.34357413398997,0.0939668668353134,0.009469154940089812,1.3907227516174316
brain.swift,gmm_K4,4,0,0.012375167571008205,3.529647391612703,345.13959373289094,0.03335326242884865,-0.0015205554389793772,1.4177570343017578
brain.swift,gmm_K40,40,0,-0.0028099282644689083,2.4125078078502993,119.85029384702787,0.09282261447046279,0.005286700883260087,1.3967478275299072
brain.swift,gmm_K41,41,0,-0.0077474163845181465,2.4551471440152186,115.79208631409391,0.09860621200189332,0.007286775464958359,1.3823537826538086
brain.swift,gmm_K42,42,0,-0.016735943034291267,2.513702615535407,111.49522957805644,0.09768813975114501,0.005861895510788147,1.3891206979751587
brain.swift,gmm_K43,43,0,-0.01261004339903593,2.5147103869233387,113.03011555717042,0.10118157424318568,0.00829122050418759,1.3916668891906738
brain.swift,gmm_K44,44,0,0.003390799043700099,2.4064064099092257,116.75393246067523,0.0978408604308555,0.005377320656043017,1.3805875778198242
brain.swift,gmm_K45,45,0,0.004604113753885031,2.450592899139594,114.00883802560283,0.1015121373753616,0.006708462932643719,1.3838725090026855
brain.swift,gmm_K46,46,0,0.00028297590324655175,2.332150388727685,111.56787166134364,0.1024558126483022,0.008428869512284425,1.379698395729065
brain.swift,gmm_K47,47,0,-0.006448047701269388,2.455734122788834,106.09262153975179,0.10513595304432424,0.009779747959307302,1.3864500522613525
brain.swift,gmm_K48,48,0,-0.007640462834388018,2.4872568752408615,106.15128601745924,0.10454275197388213,0.008914449516655177,1.3900350332260132
brain.swift,gmm_K49,49,0,0.0011254497803747654,2.492459613327489,108.10341732924174,0.10802398980672662,0.008501952427738189,1.386519193649292
brain.swift,gmm_K5,5,0,0.020247962325811386,2.988103813109573,352.4333476433689,0.033670902257911896,0.004551146070546715,1.4180654287338257
brain.swift,gmm_K50,50,0,0.0033710412681102753,2.4772358292150765,108.23767867663514,0.10622551840183479,0.00538302153638813,1.382253885269165
brain.swift,gmm_K6,6,0,0.02741868980228901,2.2531872182176014,345.4828366375747,0.03420912084911719,0.004066387266494267,1.4304522275924683
brain.swift,gmm_K7,7,0,0.016762539744377136,2.6210185982932863,311.3168342753576,0.035200683003126676,0.0013854471592177995,1.431720495223999
brain.swift,gmm_K8,8,0,0.007806254085153341,2.8518660256498514,274.8751018057865,0.03411044896806814,0.0039010850470460375,1.4308770895004272
brain.swift,gmm_K9,9,0,0.006206071935594082,3.2052902527871425,262.9039763157596,0.0376146784501711,0.005128323159358023,1.426527500152588
brain.swift,hdbscan_auto,0,2185,,,,,,
brain.swift,kmeans_K10,10,0,0.13053138554096222,1.6684932063247395,417.75548382552967,0.036147695256380445,0.00934042865241781,1.4249210357666016
brain.swift,kmeans_K11,11,0,0.12144461274147034,1.675222023010742,394.7795295585876,0.03389261754875524,0.004419508738158239,1.4175666570663452
brain.swift,kmeans_K12,12,0,0.11633910983800888,1.6734085070529199,373.48258453354657,0.037440894261730535,0.005592806674268068,1.4117951393127441
brain.swift,kmeans_K13,13,0,0.11541568487882614,1.72915367915567,356.1933824265797,0.043175801013243,0.005430922805896636,1.4102486371994019
brain.swift,kmeans_K14,14,0,0.10892637819051743,1.7614399123811695,338.7632517308805,0.04643694134969309,0.005485251352620974,1.413169026374817
brain.swift,kmeans_K15,15,0,0.10530128329992294,1.764627181764109,321.05690478656095,0.05027101385284874,0.006006326457612158,1.4120924472808838
brain.swift,kmeans_K16,16,0,0.10746464878320694,1.7532870195309704,311.3940530529879,0.0487505390240685,0.004383286460466601,1.423956036567688
brain.swift,kmeans_K17,17,0,0.10417941212654114,1.7513067861817317,298.16547460939427,0.053401641159422655,0.005017774272209919,1.4107556343078613
brain.swift,kmeans_K18,18,0,0.10119034349918365,1.7943254110622564,285.53442149743125,0.05642825643730437,0.0059046999393991394,1.410963535308838
brain.swift,kmeans_K19,19,0,0.09950347989797592,1.8034425569685721,276.19790865199394,0.057918668614653404,0.0059170369802453195,1.4087003469467163
brain.swift,kmeans_K2,2,0,0.25904127955436707,1.520832782524352,780.508364867285,0.012282183191749898,0.008929362785420593,1.423980712890625
brain.swift,kmeans_K20,20,0,0.09606091678142548,1.8255646418029343,267.03507666941596,0.055937009311194955,0.003993763556520534,1.4075841903686523
brain.swift,kmeans_K21,21,0,0.09846058487892151,1.8050315554253762,258.3303315051873,0.05569787375995194,0.004373131154221765,1.411186933517456
brain.swift,kmeans_K22,22,0,0.09632939100265503,1.8109588009947037,250.6324998943457,0.05990412921828824,0.0037207361845610215,1.4127968549728394
brain.swift,kmeans_K23,23,0,0.0948968157172203,1.828062909302606,243.7606378289826,0.06400535279610714,0.004057505769399597,1.4166582822799683
brain.swift,kmeans_K24,24,0,0.09476837515830994,1.864381438148893,237.70692013922547,0.06358181350058431,0.0052487486560064784,1.4132400751113892
brain.swift,kmeans_K25,25,0,0.09274066239595413,1.8212038055885693,230.7136826965222,0.0667250235109897,0.004236110477476955,1.4054269790649414
brain.swift,kmeans_K26,26,0,0.0921478420495987,1.86730327593538,224.20713101676452,0.06637524512178683,0.003203390193501753,1.4078713655471802
brain.swift,kmeans_K27,27,0,0.09119448810815811,1.8562676699370533,218.340779680295,0.06951600034605757,0.004171476423169761,1.4059733152389526
brain.swift,kmeans_K28,28,0,0.08840291202068329,1.8970315817030003,212.97524243111965,0.07087772085733243,0.0027276525745509313,1.4186710119247437
brain.swift,kmeans_K29,29,0,0.09138590097427368,1.8251956601449282,206.2114705595903,0.07135999647847371,0.003980407829964256,1.4026570320129395
brain.swift,kmeans_K3,3,0,0.24769973754882812,1.2788960992298686,776.1358510829602,0.014053848770638292,0.0031054676904844576,1.4272576570510864
brain.swift,kmeans_K30,30,0,0.08791813999414444,1.888487465618648,203.12889126919757,0.0740983261739173,0.003140381139929357,1.41106116771698
brain.swift,kmeans_K31,31,0,0.08640608191490173,1.866376483673499,197.84087849274817,0.07605323490723852,0.003830991670621013,1.4078538417816162
brain.swift,kmeans_K32,32,0,0.08529865741729736,1.9073854096062242,194.0365605530814,0.07628958636481432,0.003151635046750605,1.4083709716796875
brain.swift,kmeans_K33,33,0,0.08434116840362549,1.911990440954292,189.66408927383,0.08251783175389504,0.003527356317079333,1.403011679649353
brain.swift,kmeans_K34,34,0,0.0816420391201973,1.9400294415471753,185.31982947699234,0.08154509370169005,0.003949216009258863,1.4078675508499146
brain.swift,kmeans_K35,35,0,0.08250723034143448,1.9125987813263154,180.5668745728019,0.0815304786811214,0.0026642636159264262,1.4043068885803223
brain.swift,kmeans_K36,36,0,0.08237557113170624,1.9261423806747113,178.0903173482488,0.08692821615620096,0.0031891337302303114,1.3939958810806274
brain.swift,kmeans_K37,37,0,0.07858264446258545,2.0102034136939877,174.0077162906712,0.08677550286578521,0.004300227562351102,1.4055827856063843
brain.swift,kmeans_K38,38,0,0.08087004721164703,2.01248958043135,170.79908742289624,0.08753848506299232,0.002493341707523179,1.3974138498306274
brain.swift,kmeans_K39,39,0,0.07885202020406723,1.9704251250532718,167.55390744519724,0.08712589002668998,0.002038672461164174,1.3896533250808716
brain.swift,kmeans_K4,4,0,0.16683430969715118,1.5062359869896274,680.831619072513,0.016937299719714978,0.00330152312418793,1.4298412799835205
brain.swift,kmeans_K40,40,0,0.07763966917991638,2.015315947300646,164.62122683580444,0.08900170853135413,0.0023014875548190697,1.3933451175689697
brain.swift,kmeans_K41,41,0,0.08009907603263855,1.927181268372715,161.64659655189084,0.09156169456274782,0.002998710791883127,1.400368332862854
brain.swift,kmeans_K42,42,0,0.0804537683725357,1.9998860261160947,159.40599835704825,0.09252943233834536,0.002473884331756414,1.396885871887207
brain.swift,kmeans_K43,43,0,0.07953205704689026,1.9507052037428512,155.860312911081,0.09516959533065732,0.0038273771446777085,1.398017406463623
brain.swift,kmeans_K44,44,0,0.07936973124742508,1.9960358266531961,153.69528884850484,0.09722119053907609,0.002938412147007483,1.3983505964279175
brain.swift,kmeans_K45,45,0,0.07774858176708221,2.0211536745366074,151.96116729047267,0.09825348335965865,0.003000359452251797,1.392296552658081
brain.swift,kmeans_K46,46,0,0.07570511847734451,2.012594871668871,148.18514896656254,0.09624271214795263,0.0025657410084521126,1.3872144222259521
brain.swift,kmeans_K47,47,0,0.0718158408999443,2.0375343396185834,145.65632092898883,0.10081419092266686,0.003220079637834737,1.3911068439483643
brain.swift,kmeans_K48,48,0,0.07519812136888504,1.969853428585416,143.70671939151723,0.1017402863448799,0.003357869507285219,1.394281029701233
brain.swift,kmeans_K49,49,0,0.07234324514865875,2.0501724566783746,141.37146272163935,0.10399573596585394,0.0034527279752912124,1.383877158164978
brain.swift,kmeans_K5,5,0,0.1743485927581787,1.4213803111951493,640.7443972842975,0.024432220411515826,0.007301809645872012,1.4237897396087646
