subject,fold,component,heldout_correlation,train_singular_value,fold_empirical_p
2,4,10,0.23309654423246015,0.47295829973182335,0.009900990099009901
2,4,11,0.17683875306271032,0.46177347037640676,0.009900990099009901
2,4,12,0.1792239863396568,0.454275373652407,0.009900990099009901
2,4,13,0.26764288194076513,0.443510445004273,0.009900990099009901
2,4,14,0.11613885989152412,0.42914417138945904,0.009900990099009901
2,4,15,0.12216089989250686,0.41591088847904983,0.009900990099009901
2,4,16,0.1438355047521107,0.40707832070623157,0.009900990099009901
2,4,17,0.10458453708057644,0.3977130863102067,0.0297029702970297
2,4,18,0.05659983391708134,0.3864643024856528,0.12871287128712872
2,4,19,0.09753943391801465,0.3795463154690181,0.0594059405940594
2,4,20,-0.02316152934557521,0.3735884482810749,0.6633663366336634
2,5,1,0.7010365000269259,0.7740715742225383,0.009900990099009901
2,5,2,0.5208470682633235,0.6713702641958246,0.009900990099009901
2,5,3,0.4824209559091655,0.6553695191046357,0.009900990099009901
2,5,4,0.40101046710131416,0.615816524791154,0.009900990099009901
2,5,5,0.38925371116245666,0.5812646755028104,0.009900990099009901
2,5,6,0.3400319949193214,0.5351617132525395,0.009900990099009901
2,5,7,0.2922851715618847,0.5168247678756686,0.009900990099009901
2,5,8,0.2664689960555123,0.49066357742421585,0.009900990099009901
2,5,9,0.3012183017257466,0.48261911267771745,0.009900990099009901
2,5,10,0.15018735113160783,0.4681834797051358,0.009900990099009901
2,5,11,0.27098271529991386,0.4596916013703003,0.009900990099009901
2,5,12,0.21331892825787976,0.4471687726849145,0.009900990099009901
2,5,13,0.11648825736459564,0.4437618337755338,0.019801980198019802
2,5,14,0.06704030764414969,0.43877778223437297,0.09900990099009901
2,5,15,0.06088750138884251,0.4116465335650075,0.16831683168316833
2,5,16,0.030634772721268976,0.4063524163832636,0.2871287128712871
2,5,17,0.21263380374335814,0.3968109733578224,0.009900990099009901
2,5,18,0.1566244378721535,0.3908671484990699,0.009900990099009901
2,5,19,0.09657171838965574,0.3834966058979172,0.039603960396039604
2,5,20,0.06200339223942155,0.37065243000647763,0.12871287128712872
3,1,1,0.7267260621697876,0.7771842943322024,0.009900990099009901
3,1,2,0.5456981878507805,0.6684114153063091,0.009900990099009901
3,1,3,0.5584074969551535,0.6484464691360069,0.009900990099009901
3,1,4,0.4427710140833401,0.6128600240793717,0.009900990099009901
3,1,5,0.3803227079178077,0.5860970358648395,0.009900990099009901
3,1,6,0.2745799858576945,0.540250685841181,0.009900990099009901
3,1,7,0.2815046743325633,0.5202853670514659,0.009900990099009901
3,1,8,0.2122783782680953,0.5010638133982703,0.009900990099009901
3,1,9,0.2117784461104545,0.4664380718032265,0.009900990099009901
3,1,10,0.1414710241116284,0.45710788185544543,0.009900990099009901
3,1,11,0.13969127080351207,0.4502363332143892,0.019801980198019802
3,1,12,0.19061047016108706,0.44936374009118885,0.009900990099009901
3,1,13,0.11717577699605493,0.43097817543975897,0.0297029702970297
3,1,14,0.12156243482124228,0.4245868536994616,0.039603960396039604
3,1,15,0.10806550877020152,0.40353105637058334,0.0297029702970297
3,1,16,0.05284573112110232,0.4005356028428491,0.16831683168316833
3,1,17,0.03270748828374681,0.3914813934555376,0.21782178217821782
3,1,18,0.11966019896627579,0.38402297549359804,0.009900990099009901
3,1,19,0.032437196107653075,0.3790300543716836,0.2871287128712871
3,1,20,0.10164815910306373,0.37008908940447405,0.039603960396039604
3,2,1,0.7315468117413298,0.7733817690340161,0.009900990099009901
3,2,2,0.5550025278476878,0.6738437275872571,0.009900990099009901
3,2,3,0.541523994773877,0.6501811634020017,0.009900990099009901
3,2,4,0.45171615949768046,0.5925542652355925,0.009900990099009901
3,2,5,0.4009208511347038,0.5766902884858361,0.009900990099009901
3,2,6,0.25850266677591877,0.5333469823629716,0.009900990099009901
3,2,7,0.3126457485135949,0.5053184016534656,0.009900990099009901
3,2,8,0.2304816025307866,0.4948293874703039,0.009900990099009901
3,2,9,0.25152175923338244,0.4763515549925822,0.009900990099009901
