parcel,network,principal_gradient_1,video,video_sem,content,content_sem,video_content,video_content_sem,unique_video_given_content,unique_video_given_content_sem,unique_content_given_video,unique_content_given_video_sem,commonality_video_content,commonality_video_content_sem,unique_av_vc,unique_av_vc_sem,unique_e2_vc,unique_e2_vc_sem,unique_e34_vc,unique_e34_vc_sem,matched_2d_vs_av,matched_2d_vs_av_sem,fine_grained_vs_av,fine_grained_vs_av_sem,resolution_34d_vs_2d,resolution_34d_vs_2d_sem,unique_e3_vc,unique_e3_vc_sem,unique_e5_vc,unique_e5_vc_sem,unique_e10_vc,unique_e10_vc_sem,unique_e20_vc,unique_e20_vc_sem
208,Vis,-0.01854967197202156,0.07124658729355335,0.006657507905868172,0.03738791287908978,0.011643931962912833,0.07797708516557404,0.008053287025522082,0.04058917228648427,0.003982685978973636,0.006730497872020691,0.0031738844337597743,0.03065741500706909,0.009807614764956736,0.00026544144643732005,0.00012088605427208315,0.00010246139227483297,4.299184989522977e-05,0.0004325909402886019,7.987585826758267e-05,-0.00016298005416248706,9.354125668007191e-05,0.00016714949385128187,9.308014482230277e-05,0.00033012954801376894,8.314852093622582e-05,0.00017549114236705687,7.980225229082517e-05,0.0002160337294620618,0.00010600760812158459,0.0005054132977210468,0.00011531898615681219,0.000613777543269145,0.00011931139312999912
209,Vis,-0.020817558721653126,0.06670943119987571,0.016136299037052652,0.02074527041952612,0.014690426329735932,0.06524685919754594,0.015929469977601345,0.04450158877801982,0.0027868689835900376,-0.0014625720023297762,0.0025165888492925457,0.022207842421855896,0.014919350316458585,0.00024488300140086406,0.00010002909119544182,0.0001609468368751088,8.33421279028593e-05,0.0005888897808851379,0.00018997638704231593,-8.393616452575525e-05,4.8571766689721306e-05,0.00034400677948427384,0.0001573565163513455,0.00042794294401002906,0.0001553011311013212,0.0002838138646017452,9.720722552465665e-05,0.00037406442979186493,0.00014125137542917395,0.0007079500708765174,0.00019267919895013527,0.0007407711364114444,0.00021635663064423105
210,Vis,-0.01621546797581621,0.11501363780716078,0.019430362088679622,0.057160176103955185,0.01203167127979412,0.11547218887139518,0.01768168306178968,0.058312012767440004,0.006246091984995688,0.0004585510642344026,0.001986272857307635,0.05670162503972078,0.013854375974444506,0.00033322165897358146,0.00010546806465620902,0.00013936893593753387,5.360373190904967e-05,0.000620591398972814,0.00024628997752514396,-0.00019385272303604762,0.00015130419246234963,0.00028736973999923256,0.00022744045787728487,0.00048122246303528016,0.00023846921291008927,0.00012900730219445045,5.946606197542872e-05,0.00039212738523768386,0.00017939931049968766,0.0007990572627059711,0.0002582610982627453,0.0007396400544048109,0.00023882252169783968
211,Vis,-0.017661213396259794,0.11463624020853862,0.012937742013031567,0.13734569724450846,0.01845705603975991,0.1771285752349222,0.01793796393038223,0.03978287799041373,0.01071095354600998,0.062492335026383586,0.007874565516028578,0.07485336221812489,0.010902990320197465,0.00035592224692386764,0.0002489890678920856,0.00014048664830581536,0.00013056149409834843,0.0005219851062371328,0.00044569814783228554,-0.00021543559861805228,0.00012048009049168996,0.00016606285931326515,0.0002405625243335568,0.0003814984579313174,0.000326534550084372,0.00037833990499342996,0.00016069058438583956,0.00036716940107959226,0.00017510595748928377,0.0005589084851383541,0.00039008283272729677,0.0006399903073694979,0.00041117082478153466
212,Vis,-0.01763501931844531,0.1032519356909662,0.013018927616053912,0.048170926827731095,0.00914420110993723,0.11417217506546425,0.013303703879349663,0.06600124823773315,0.012480626135551655,0.010920239374498042,0.0027404152829126147,0.03725068745323305,0.010518073881761066,0.00044427417755921184,0.00020384241918431462,0.0001612754483428569,6.922509793906464e-05,0.00044651032262594815,0.0001167912583805307,-0.00028299872921635496,0.00015981458142489243,2.2361450667363057e-06,0.0001630274384598655,0.0002852348742830912,7.164530187264087e-05,0.00015862797170902444,9.751689979020932e-05,0.00031193471662294137,0.0001388098317080739,0.0005844454863965121,0.00019776819734189182,0.0005900350850711166,0.00015834591954140429
213,Vis,-0.016083078725878077,0.12643907776593163,0.02064417995309174,0.06631477478372913,0.013544465110742879,0.12941384596470445,0.020169477989898228,0.06309907118097532,0.008575154975745531,0.002974768198772826,0.0016515400086678214,0.06334000658495631,0.01371278538333275,0.00024034418150455927,8.567253189567172e-05,0.00015535663178103398,0.00011475271268040068,0.0005310928733558651,0.00036038467837948025,-8.498754972352529e-05,9.345717762017926e-05,0.0002907486918513058,0.00029968191641079755,0.0003757362415748311,0.0002636112196140655,0.0001370611954748746,0.00011674897944785739,0.00022605101006505367,9.243840772776722e-05,0.00039320124076465125,0.00020897344824338292,0.00029355756447762004,0.0003040677855068745
214,Vis,-0.00851855168154201,0.08642977389672561,0.02048502510417525,0.04280628566620901,0.017323160945603506,0.08662834383392684,0.021028056509763,0.04382205816771782,0.004958861020629225,0.00019856993720122063,0.001726968840602635,0.04260771572900779,0.016596463093650808,0.00014686043205629494,7.977026136129745e-05,0.00010850566559124086,7.91179162655934e-05,0.0005852888793520528,0.00029810131801177864,-3.835476646505409e-05,8.252442907471127e-05,0.0004384284472957578,0.0002561382425237153,0.0004767832137608119,0.00024997417433686296,0.00011943942190053569,0.00010326903238239786,0.00016774217136918956,0.00010781411465462891,0.00029143290054769457,0.00016197134982997156,0.00023733511910810633,0.0001799829714886048
215,Vis,-0.016587621571470843,0.07653262747950909,0.015238288087757111,0.05589418863928317,0.0197892674500392,0.10702539293277553,0.018162140771142317,0.05113120429349236,0.006596600062017299,0.030492765453266447,0.007181584807534445,0.025401423186016726,0.015236539839070787,0.00010744554600201628,8.768153800371733e-05,5.000146624329904e-05,3.774926924079783e-05,0.0003106857646878014,0.00020895760309395223,-5.744407975871724e-05,5.345678195258932e-05,0.00020324021868578512,0.00017456130629584087,0.00026068429844450236,0.00020012892714338167,1.67091911730477e-05,3.9281332655509386e-05,0.00014746286040416833,7.477286327492474e-05,0.0003747545999806423,0.00014892625039259898,0.0004766116359139705,0.00020735319027570865
216,Vis,0.0033200607290234294,0.019445614046944226,0.013044384094647445,-0.004235012211712674,0.008774246484811676,0.029144403303432175,0.012070424678948238,0.03337941551514485,0.003956358101201291,0.00969878925648795,0.002459176831913402,-0.013933801468200623,0.009629663407704329,0.0004036575590663949,0.0002361078553711772,0.00020464315839436865,0.00013550407202036018,0.0006955645627425122,0.000472813540528561,-0.00019901440067202625,0.00014969078791479896,0.00029190700367611735,0.00041116327658393857,0.0004909214043481436,0.0003805952819589975,0.00019893339141110466,0.00011786171424568784,0.00029733910101239493,0.0001676827755809566,0.0005612507091046881,0.00027536463751529154,0.0006969023898083293,0.00043644405133476356
217,Vis,0.003581963556704651,0.01261719932204799,0.013007757728203395,-0.01808028896792291,0.005833101327138087,0.013350288047193803,0.012310947531238306,0.031430577015116715,0.006813978642398639,0.0007330887251458141,0.001984186458493731,-0.018813377693068723,0.006505281644499178,0.0001588157050759653,0.0001163074406085322,0.00010532200430031224,6.241911319571287e-05,0.0005311655731161435,0.00045428042145234936,-5.349370077565307e-05,8.509156083360859e-05,0.0003723498680401782,0.0003954830186338735,0.0004258435688158313,0.0003949354585610438,9.320197553444042e-05,6.548769874468084e-05,0.0001905249384906771,8.573339915640174e-05,0.0004078416798360074,0.00028530266727147514,0.00031862208392903214,0.0003123299213099854
218,Vis,0.0003248299079434862,0.050621382404563396,0.006666761591040475,0.0220164611818227,0.01342482472906451,0.06675520824591555,0.011320556633409718,0.044738747064092844,0.006207352859102582,0.016133825841352145,0.008451086753831659,0.005882635340470554,0.005548103345149395,0.0002471626668734128,0.00026196203423583045,0.00016139009646665148,0.00010892988281281446,0.0006192214790071038,0.00029919775703997575,-8.577257040676134e-05,0.00016376284676206137,0.00037205881213369095,0.00031702579388225434,0.0004578313825404523,0.0002522929980151933,0.00016519018036351696,0.00011152371044780219,0.00028849704667637254,0.00010246441132148692,0.0005385429992168511,0.00021523908666752734,0.0007617430987024498,0.0002594002610531375
219,Vis,0.0037486358130757826,0.02280582433398819,0.011578796221106547,-0.013256203088197726,0.005991788929841735,0.022392982015356843,0.01059583447419541,0.03564918510355457,0.005866382065977303,-0.00041284231863134566,0.001171607484037134,-0.012843360769566381,0.006873887758299698,0.0002381992380244613,0.00019712397291653534,0.00021930196700321592,0.00010288890749041403,0.0004699866793681284,0.00029199411888435327,-1.889727102124539e-05,0.0001542301855685338,0.00023178744134366713,0.0002595479111687372,0.00025068471236491254,0.0001959820934361683,0.0002440272757026518,0.0001051701957026964,0.00034459148866601287,0.0001352286582210139,0.0006245959221236497,0.0002306295647139842,0.0006348960259773051,0.00026864507777916974
220,Vis,0.004595133181792532,0.026488732935987525,0.012895483977109653,-0.007447715458282178,0.009790213722835938,0.02534433979007613,0.012873491227275314,0.03279205524835831,0.003565566318745641,-0.0011443931459113933,0.0011317270467148077,-0.006303322312370785,0.009781119807370706,0.00044878917819690667,0.00031010677184268876,0.00029362875174219203,0.0001764716988073943,0.0009825582579239488,0.0006334809813482094,-0.0001551604264547146,0.00014071050848658408,0.0005337690797270423,0.000416456757912065,0.0006889295061817569,0.0004778014367861299,0.00030005070632004304,0.00016339253315605592,0.00038775641232908776,0.00020036085874645135,0.000815155568900372,0.0004645414472185515,0.0008639220918876366,0.0005652953234120033
221,Vis,0.003800530612882598,0.04293874666991375,0.015879689230042914,0.01471984334816132,0.010027172300087492,0.054520775066867165,0.016043742618860938,0.03980093171870584,0.0067883949867924955,0.011582028396953414,0.004168479060827742,0.0031378149512079068,0.010908735328901874,0.00038199773628317947,0.00030516194998041245,0.00022954496162075344,0.00014894065930417172,0.000853588915458281,0.00042109094271490586,-0.00015245277466242603,0.00016206025799650703,0.0004715911791751015,0.00026787538032287323,0.0006240439538375275,0.0003026792859968892,0.00023505263395990906,0.00012701973133884698,0.00031205711481061547,0.00017579470208584755,0.0006030397020324374,0.00039150508142687213,0.0006710742529397962,0.00034966839550790635
222,Vis,0.0038394104750381444,0.052773963473116914,0.024818682009075294,0.007607898479463748,0.012545801306645293,0.05122708236800235,0.02440949525959816,0.0436191838885386,0.01682770944996315,-0.0015468811051145615,0.0006763940194551343,0.00915477958457831,0.012931132719386099,0.0005317249037478655,0.00023188419798976628,0.0002661914304231905,7.983696103261927e-05,0.001036110850262273,0.0006212700108211887,-0.000265533473324675,0.00016922353809772494,0.0005043859465144074,0.00047691638223289895,0.0007699194198390824,0.0005436440336763593,0.0002557411963558298,7.116531881974479e-05,0.0005775752920541555,0.00018999958755025026,0.0010794951646840635,0.0004843159014913329,0.0010493475953071486,0.0006434476608049494
223,Vis,-0.008831367144566223,0.08674094759816427,0.035517051728230366,0.040729114746048144,0.0194759406755795,0.09736993186450811,0.0370332269733403,0.05664081711845996,0.019585272663390964,0.010628984266343844,0.0036114802791667126,0.0301001304797043,0.017319315258772332,0.0004510789490769218,0.00022213839911243628,0.00016370464080817104,0.00010939685664676402,0.0005769892531642285,0.0004583644751447483,-0.00028737430826875077,0.0001398134836436882,0.00012591030408730662,0.0003301340351221835,0.0004132846123560574,0.00035385404795527025,0.00018136362239153935,0.00010803098484934378,0.0003410268488937884,0.00016280799766149807,0.0006984442873766428,0.00037743831702053126,0.000625028230164526,0.0005000323545209208
224,Vis,-0.011803960519734471,0.11321517853888188,0.02754864043198245,0.08858372424237575,0.027358004062256032,0.12054072642217165,0.029583763554341776,0.03195700217979589,0.0034040257440778295,0.0073255478832897625,0.002060851243065823,0.08125817635908598,0.025342165601318398,0.0003443521583033515,0.00022184756891101815,0.0003615589399088348,8.795903409610847e-05,0.0009238937710652539,0.0002647781271749868,1.7206781605483278e-05,0.00015549048187913256,0.0005795416127619025,0.0003531878713623436,0.0005623348311564191,0.0002526263394577999,0.0003919421129242373,0.00010553029789636438,0.0004130351627922968,0.0001342679898927102,0.0009346788540674389,0.00019282924562409487,0.001014511590641276,0.00019154152921922773
225,Vis,0.005934389328745651,0.02100103609526278,0.011898697895308875,-0.0008479635631783334,0.010408003448623842,0.02480627056914577,0.012642260839214896,0.025654234132324105,0.003526194159160892,0.0038052344738829904,0.001958580709437736,-0.0046531980370613235,0.009311136507903744,0.0007219227922221849,0.00021942630831482378,0.0006204704202145139,0.00023321404582480064,0.0010500464308161428,0.0006040393448908455,-0.00010145237200767098,9.738037159410307e-05,0.00032812363859395787,0.00046075710223911903,0.0004295760106016289,0.000531894636118559,0.0006465634796133157,0.00024776045828139225,0.0006502619917983177,0.0002614794458475759,0.0010214792739242195,0.00040885868924890183,0.00092083953415798,0.0005017744298560248
226,Vis,0.005459904099029386,0.021484987422598634,0.016619976458424734,-0.010311144084397327,0.011186192260078304,0.021395796880601205,0.01630214246988197,0.03170694096499853,0.0061409881014163606,-8.919054199743037e-05,0.0018972509474179569,-0.010221953542399898,0.011161178451127577,0.0003178943986739347,0.00010568201164179776,0.00015896608638004127,0.0001158301665682224,0.0005757884816631753,0.00036367462518481296,-0.00015892831229389338,8.582809189294203e-05,0.00025789408298924064,0.00029612974683729953,0.00041682239528313404,0.0003136584306217094,0.00021661588448591563,0.00015034631189648733,0.00027061857730292793,0.00013862669243934307,0.0005607769945934482,0.00025335735716534613,0.0004107563861545094,0.0003021967150729069
227,Vis,-0.0021230102664165926,0.05177568665395207,0.025899513117924808,0.0335794274337309,0.02382166156085648,0.05754851148706504,0.026966255786711687,0.023969084053334134,0.004579720273937768,0.005772824833112966,0.001426700348809755,0.027806602600617937,0.022676576471461273,0.000730874702784634,0.0003614695077178863,0.0006329788156421046,0.0003145040377585667,0.0009756346719369313,0.00048622232895921086,-9.78958871425295e-05,0.00015565210517498563,0.00024475996915229725,0.00028140262193597287,0.00034265585629482674,0.00029967879000164884,0.0006336886193267777,0.0003191378407696556,0.0006958803544197644,0.0003416759446371267,0.0010043661050108455,0.00037653742629281835,0.0009646652254107435,0.0003576941272585844
228,Vis,0.002797686307561569,0.007925323216445523,0.008056079242093485,-0.015139587920536402,0.004369811905702086,0.009532076918178967,0.008276881512771546,0.024671664838715367,0.004540698533792943,0.0016067537017334433,0.0008929666204056761,-0.016746341622269845,0.004051299823913654,0.0006074223072319196,0.00020412424283338475,0.00041663154606246254,0.0001091106001646533,0.0010556001454103514,0.00036697226152473456,-0.00019079076116945703,0.00018009367923874198,0.00044817783817843184,0.0002248895108638939,0.0006389685993478889,0.00028659874335965063,0.0005892896399018355,0.00020067065492915427,0.0007197337564049056,0.00022577672180349565,0.001051567777346718,0.00038422220106613437,0.0009212723928087696,0.00041046142091395407
229,Vis,0.006164222892925329,0.014127295478399748,0.008369847294273378,-0.0005131645762665782,0.010599880842912371,0.01981112674532053,0.00920311651279061,0.020324291321587105,0.004332567711340253,0.00568383126692078,0.002691953633971662,-0.006196995843187359,0.008776076301958525,0.0010215674489694182,0.0003264677650122991,0.0006295273414551605,0.0003156409609256703,0.001779606689897606,0.0006821299615955576,-0.00039204010751425766,0.00022484458126311525,0.0007580392409281877,0.0003677032033626516,0.0011500793484424455,0.0005373058730713045,0.0006287046143122144,0.0003247540206224466,0.0007271916354542052,0.0003522036231329387,0.0013448004836888795,0.00047479851340286586,0.0015237683726080143,0.0006083403782376609
230,Vis,0.005979830619070326,0.02263023228578631,0.008235682167810466,0.009152547207878215,0.01023017932505896,0.027492914166671833,0.008685270361519915,0.018340366958793618,0.0032073442138698853,0.004862681880885522,0.0013936817280411464,0.004289865326992692,0.009421135505013898,0.001270166768102854,0.00034905619802465905,0.0008827997390692844,0.0002814978820871537,0.002112089235136461,0.0007301018656279787,-0.00038736702903356955,0.00022255306092194515,0.0008419224670336067,0.0004425673550224111,0.0012292894960671762,0.000575994006900451,0.0008926274329162931,0.00030571761691594167,0.0009282538879275438,0.0003423166017101589,0.0016011782281253328,0.0005129403929697082,0.0017390370613232342,0.0005888602974664748
231,SomMot,0.0017331340529284838,0.018720900314833665,0.010544443424810718,-0.0009874677553227684,0.0060409617737810185,0.02137237997198078,0.009722044009556322,0.02235984772730355,0.006880610253598454,0.0026514796571471154,0.0016329491857876204,-0.003638947412469884,0.005962049872916763,0.0007775815067322834,0.0003394268931920698,0.0005410036392085038,0.00029328739300553023,0.0011091539877499557,0.0005523301681887748,-0.0002365778675237795,0.00016546825913609468,0.00033157248101767234,0.00025413445813394386,0.0005681503485414519,0.0002968375281259075,0.0005263366722719764,0.0002893973943834034,0.0006474735816258459,0.0003373407335866437,0.0010338175760286061,0.00047651815652704246,0.0009378982742042075,0.0005070904284139482
232,SomMot,-0.011453067071764682,0.07213557109322868,0.017584364634729444,0.029443452107143765,0.010986166447332581,0.07303235924829568,0.01718020823250474,0.04358890714115191,0.00883614360624785,0.0008967881550669965,0.0009806969052753589,0.028546663952076768,0.01108101089171089,0.0004459055930057465,0.00021044573077942994,0.000284593569219882,0.00019027789224291788,0.0007356812026257708,0.00032763091895375714,-0.00016131202378586452,7.556397650662096e-05,0.00028977560962002437,0.0001576437589823605,0.00045108763340588886,0.0001901265531798851,0.00029893576204234054,0.0001840001934699793,0.000602706055634794,0.0002572207420159361,0.0008872809974579176,0.0004153298784795868,0.000799972889305578,0.00038405486605427115
233,SomMot,0.0062450437637387,0.0342667462358109,0.011236138148541547,0.020257682826756173,0.015272544828552946,0.0413877190612695,0.012653211785002278,0.021130036234513327,0.004285966364281504,0.007120972825458605,0.002364394873968907,0.013136710001297569,0.013479983867510257,0.001104438987627132,0.00030282444365650627,0.0007485565465606747,0.0003244320435554808,0.0023733978192160164,0.0008541802884614883,-0.0003558824410664574,0.00023169908751180393,0.0012689588315888845,0.0005858759238397606,0.0016248412726553418,0.0007298179680480782,0.0007729423254843493,0.0003341175795178626,0.000852696725069113,0.0003642913707888189,0.0016170006099693658,0.0004920736718206872,0.0020018701907121407,0.0006974872884344618
234,SomMot,0.006043774808358796,0.03086083085897038,0.007123819415018607,0.019986436427717757,0.0054746025006382,0.037529216806240176,0.007391746347637601,0.017542780378522416,0.0043571885587498135,0.0066683859472697945,0.0013787961038196322,0.013318050480447962,0.004591297979907717,0.0020390221558574282,0.00015681442189012005,0.001518296159261956,0.00020429305678244878,0.0031562440890205547,0.00042848835052241554,-0.0005207259965954725,0.00016759284397339504,0.001117221933163126,0.0004488634792890332,0.0016379479297585985,0.00036992616789722745,0.0015444598599363203,0.0002336489542728911,0.0016321322963634532,0.0002667123472099206,0.0024878646130904957,0.0001909096214033205,0.0029292344557570347,0.00044717718067516487
235,SomMot,-0.009381059551994272,0.07227044466161107,0.018795002630475,0.026448020337792855,0.013655605741527296,0.07068511253225292,0.01770924914975204,0.04423709219446006,0.005511993468449889,-0.0015853321293581636,0.002050435771299395,0.028033352467151017,0.014471734704867083,0.0005374233939507755,0.00020965099998750377,0.00044616290540075985,0.00020136942073157503,0.0012126261120826154,0.00042351309376700277,-9.126048855001567e-05,0.00015550241097406908,0.0006752027181318399,0.0002568516093488159,0.0007664632066818555,0.00029655968464096063,0.0007284711848014825,0.00021899408402670768,0.0009546332089310106,0.0002626327824129529,0.0013580667993333684,0.0004481151692859725,0.00123597038874248,0.0003823221763227843
236,SomMot,0.005659126908263239,0.011331876005553987,0.005421337958252254,-0.004636773675993311,0.00575712978930227,0.012783065815838279,0.0063214792922315225,0.01741983949183159,0.004163510007624121,0.0014511898102842924,0.001807685172959754,-0.006087963486277603,0.004053160671516719,0.0012851123574960654,0.00020293231866327894,0.0008426248201038655,0.00020459416516937853,0.0022247894293432767,0.00029861631644087684,-0.00044248753739219995,0.00013758486761417425,0.0009396770718472114,0.0003400467439121141,0.0013821646092394113,0.00027690926824224476,0.000864112172844278,0.0002457560227719453,0.000895393069703343,0.0003057958854676002,0.0016144561258216727,0.0003579118340140809,0.0018375631440278538,0.0003879399926306273
237,SomMot,0.006091721717125456,0.05603569444296599,0.017231084459426862,0.033619761228400866,0.018488315812858813,0.060397278103662,0.018820848166857064,0.026777516875261132,0.003902078879685848,0.004361583660696011,0.0024961370553931855,0.02925817756770486,0.01660962412206549,0.0014077193358226659,0.00031072814753546466,0.001085767254865555,0.00021774824292629448,0.0023721403001927934,0.0006738578261810008,-0.00032195208095711083,0.00019984299208279907,0.0009644209643701274,0.00043341480191800354,0.0012863730453272382,0.0005114041422129695,0.0010946320269444865,0.00021848551298688567,0.0011858662075189708,0.0002863906662827587,0.0018743039488511083,0.0005128925732451695,0.002070203549636651,0.0007347433725397262
238,SomMot,0.006476903650486584,0.05277713152461487,0.015745965602323792,0.026296463307578333,0.0164588422999123,0.05916729411563999,0.01659300096321253,0.032870830808061656,0.003312867861845871,0.006390162591025117,0.0008744356315073769,0.019906300716553214,0.01563115668845316,0.0009321429394013814,0.00033932937878149784,0.0007466012594716353,0.00033277451687974,0.001724382206452213,0.0006673374092486894,-0.00018554167992974603,6.032770269549179e-05,0.0007922392670508316,0.00040911738973798306,0.0009777809469805776,0.00045265765083096315,0.0007966570245581339,0.0003246639082638705,0.0009074664832703583,0.00033474214877586805,0.0013542063322053988,0.0005565599285173227,0.001538142745601867,0.0007240064783163362
239,SomMot,0.005584912087098375,0.025239313605663137,0.010493946846150489,0.00645174484339126,0.01108378903975552,0.028074207821806786,0.010891684260686428,0.021622462978415524,0.0021179418643177635,0.0028348942161436465,0.0009543663035757296,0.003616850627247614,0.010526244504299068,0.000919459343235518,0.0003006440511954882,0.0006651059956228166,0.0002665959802774274,0.0013639966675680348,0.0005335977234956652,-0.00025435334761270134,0.00014949972479150574,0.0004445373243325168,0.000298635136099757,0.0006988906719452182,0.00029325262990724776,0.000657476861518691,0.00025285621468794416,0.000777740890130052,0.00036278423924707127,0.0012194593867647318,0.0004909828218527432,0.001230874725675446,0.0005816441158263872
240,SomMot,-0.008126275033662717,0.09359003810104365,0.018288580220679265,0.049708342456800156,0.014490601570024018,0.09084383371238922,0.01843013134272659,0.04113549125558906,0.004360980549373788,-0.0027462043886544276,0.0016772358249230333,0.052454546845454586,0.014261069378901555,0.0006403770433175415,0.00016678138499737118,0.0004120093201850139,0.00018350448055042204,0.0018901764162377876,0.00034507506272150347,-0.00022836772313252762,0.00013992407886064955,0.0012497993729202461,0.00024720217288360703,0.0014781670960527737,0.00025869085951058966,0.000990159510267974,0.0002728679603003305,0.001258680636224896,0.0002751326442358284,0.0016229221268766025,0.0003385921695781536,0.0016817634124839831,0.0003582555665017568
241,SomMot,0.00613894686257484,0.040845090749648774,0.008317399311142048,0.02934018203734956,0.0109355921038954,0.0478784277399714,0.010604943039734383,0.018538245702621838,0.0026620900134764424,0.007033336990322625,0.0025812569619311702,0.022306845047026937,0.008411240997751744,0.002246077272766822,0.00026557558480119883,0.0015239708596785696,0.0002219769822201909,0.003344220080494864,0.00037338749045703114,-0.0007221064130882527,0.00024141254502208,0.0010981428077280419,0.00039562590096153816,0.0018202492208162946,0.0003532539117587394,0.0015617732411684405,0.00022462539749344126,0.0016051119189238073,0.0002824303054012419,0.0025506848692050887,0.00028965288263006213,0.003058224373307117,0.00034541025890890163
242,SomMot,0.005932649204470619,0.023024590340191487,0.007701964142010401,0.007611188787226353,0.01140167696169985,0.027148846829270747,0.00971626430768081,0.01953765804204439,0.0038673372706551747,0.004124256489079259,0.0022940699125923135,0.003486932298147094,0.009155461124935139,0.0015357934173027665,0.000382518740175696,0.0011851275543101059,0.00027367461037748294,0.002881080708621697,0.0006217288720241572,-0.0003506658629926607,0.00022404462715415474,0.0013452872913189307,0.000609601718821622,0.0016959531543115913,0.0005016316554866147,0.0012769498148172298,0.0003197526601373266,0.0013562080278064713,0.0003872508900153965,0.0022160447688579056,0.0004535610491122337,0.0026313666195526995,0.0006219652202743122
243,SomMot,0.006246660274138402,0.06072530651022283,0.011882274897844486,0.040888895943607985,0.008946015497261688,0.06812865752549895,0.011917681452184364,0.027239761581890964,0.0034695785504795613,0.007403351015276116,0.0016596766396081123,0.03348554492833187,0.008694430957089027,0.001741376845290654,0.00011639150787166839,0.0012108750412827217,0.00022294635651577102,0.0027238222749247144,0.0003013904690033421,-0.0005305018040079323,0.00017232291861342505,0.00098244542963406,0.0002490531749859065,0.0015129472336419924,0.00036834599211490733,0.0012959020217504947,0.00021783014901240137,0.001435667108440164,0.00021536212742790742,0.0021254686359101216,0.0002545021344240142,0.002428969332207531,0.00028843263277364753
244,SomMot,0.005943308280108157,0.018936602225589128,0.007927974738948799,-0.003902330420313449,0.01179696804736078,0.021597302538071704,0.008832293486417864,0.025499632958385154,0.00479478567606047,0.002660700312482578,0.0027869602771557578,-0.006563030732796027,0.010105613684856596,0.0008184577989052589,0.0002513461344302753,0.0006447401843492573,0.00022535160542964098,0.001149169476462597,0.00044360905990275824,-0.00017371761455600154,0.00013757760608402222,0.0003307116775573382,0.00021946281640157476,0.0005044292921133397,0.00030886987908976206,0.0006977614456405324,0.0002206200725978841,0.0007709711084922466,0.00022461467613242112,0.0010215589487738708,0.00029305311166281776,0.001143337068642758,0.0003758474789205747
245,SomMot,0.005946847799514569,0.02163739567398406,0.011278935740487998,0.0035748200557972785,0.011207612465283907,0.02626003708134992,0.011783264143018852,0.02268521702555264,0.0061728582627321804,0.0046226414073658574,0.002948136216196153,-0.0010478213515685785,0.009308816748677774,0.0008697315644585757,0.00032065219647888193,0.0007276643579175346,0.0002571011383792999,0.0012571742293483012,0.0004900920434449267,-0.0001420672065410411,0.00012756393811527407,0.0003874426648897256,0.00022735357968485618,0.0005295098714307667,0.0003231727424163761,0.0007304541470114278,0.00025100223418794124,0.0007683852493201249,0.00027969707001030645,0.0009862377875514028,0.0003695229850431982,0.001179981170074118,0.0004650311216165907
246,SomMot,0.005957673973451059,0.013647110241640715,0.009825589239364788,-0.01117693158455053,0.009451628833293771,0.015783498743863776,0.010093376136685471,0.02696043032841431,0.0069572456549839845,0.0021363885022230634,0.0017572405693675854,-0.013313320086773595,0.00812360325764846,0.0004420546869932762,0.00018115053294599356,0.00040632196128309594,0.00017309974630977422,0.0009401501200718033,0.0004974903311417904,-3.5732725710180266e-05,4.9746110775606415e-05,0.000498095433078527,0.00034557106788394003,0.0005338281587887073,0.0003681717700296095,0.0003974907228802671,0.0001698287831158316,0.0003935632517830134,0.000219173466272113,0.0005791319359331082,0.0003246473364192632,0.0007134601016012488,0.0005533769523844716
247,SomMot,0.0056160498862044645,0.05208800743502475,0.02353214218282398,0.03224206449354723,0.024714979235809988,0.05506393504834348,0.02441314775719971,0.02282187055479625,0.0033934387132542746,0.0029759276133187297,0.0026118538181883794,0.0292661368802285,0.02350414794236267,0.0005845414468498511,0.00015083972895174922,0.0006081158749937643,0.00016458304272649822,0.001099863939036516,0.00041516207232266127,2.3574428143913194e-05,0.00011327693021316372,0.000515322492186665,0.00027899303801631135,0.0004917480640427519,0.0003219910329642762,0.000661202046386844,0.00016888400258404453,0.0007103844013655713,0.00015364539981444953,0.0010174340751397891,0.00031268775613590153,0.0009727592248491623,0.00036960665688871944
248,SomMot,0.005976137418523816,0.02992812076875666,0.014207468891097754,0.007450942348991818,0.013100350490473993,0.03322364540068166,0.01457098168358451,0.025772703051689837,0.0047333760821923875,0.003295524631924995,0.0013958184026778358,0.004155417717066822,0.012324753859070094,0.0009839111593381799,0.000272399726693915,0.0007638864582258931,0.00022442818829880953,0.0013762360291962538,0.0004785970893657305,-0.00022002470111228689,0.00012925466532447277,0.0003923248698580739,0.00024023422389218545,0.0006123495709703608,0.0002666263806725314,0.0007873659922100317,0.00022440249907820388,0.0008225348862944904,0.00027815047065692534,0.0011036373436724256,0.0003844172054642316,0.0011882388433840153,0.000541589006396726
